[2024-03-27 17:51:44] build function
Training model: r6_btnk
Total parameters: 176,796
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3519, Top-1 Accuracies: ['10.30%', '11.18%', '11.00%', '11.88%']
Epoch [10/25], phase: test, samples: 3000, Loss: 0.2906, Top-1 Accuracies: ['62.37%', '71.00%', '73.57%', '78.03%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.2861, Top-1 Accuracies: ['67.40%', '73.35%', '76.68%', '79.72%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.2952, Top-1 Accuracies: ['60.70%', '74.20%', '74.90%', '79.40%']
Epoch [11/25], phase: test, samples: 3000, Loss: 0.2912, Top-1 Accuracies: ['62.00%', '70.43%', '73.80%', '77.13%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.2850, Top-1 Accuracies: ['67.30%', '74.38%', '78.40%', '80.12%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.2948, Top-1 Accuracies: ['58.30%', '74.20%', '76.60%', '80.90%']
Epoch [12/25], phase: test, samples: 3000, Loss: 0.2908, Top-1 Accuracies: ['60.03%', '70.10%', '75.77%', '78.40%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.2840, Top-1 Accuracies: ['67.80%', '75.70%', '78.65%', '81.45%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.2898, Top-1 Accuracies: ['65.20%', '78.70%', '80.10%', '82.50%']
Epoch [13/25], phase: test, samples: 3000, Loss: 0.2865, Top-1 Accuracies: ['65.43%', '74.33%', '78.37%', '80.03%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.2833, Top-1 Accuracies: ['68.00%', '76.02%', '78.97%', '82.50%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.2905, Top-1 Accuracies: ['63.90%', '77.80%', '79.90%', '82.40%']
Epoch [14/25], phase: test, samples: 3000, Loss: 0.2866, Top-1 Accuracies: ['64.30%', '74.03%', '79.23%', '80.13%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.2832, Top-1 Accuracies: ['68.25%', '76.30%', '79.42%', '82.47%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.2890, Top-1 Accuracies: ['65.60%', '77.80%', '81.70%', '83.60%']
Epoch [15/25], phase: test, samples: 3000, Loss: 0.2853, Top-1 Accuracies: ['65.27%', '74.87%', '80.03%', '81.63%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.2822, Top-1 Accuracies: ['68.42%', '77.38%', '80.05%', '83.45%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.2919, Top-1 Accuracies: ['60.10%', '76.80%', '79.30%', '82.60%']
Epoch [16/25], phase: test, samples: 3000, Loss: 0.2880, Top-1 Accuracies: ['62.27%', '73.30%', '77.23%', '80.13%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.2824, Top-1 Accuracies: ['68.73%', '76.65%', '80.03%', '83.45%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.2889, Top-1 Accuracies: ['63.90%', '78.70%', '82.10%', '84.60%']
Epoch [17/25], phase: test, samples: 3000, Loss: 0.2848, Top-1 Accuracies: ['65.20%', '75.83%', '80.17%', '81.90%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.2818, Top-1 Accuracies: ['68.75%', '78.27%', '80.38%', '83.23%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.2882, Top-1 Accuracies: ['64.30%', '81.80%', '80.90%', '84.20%']
Epoch [18/25], phase: test, samples: 3000, Loss: 0.2838, Top-1 Accuracies: ['65.37%', '79.27%', '79.97%', '81.93%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.2810, Top-1 Accuracies: ['68.38%', '81.03%', '80.45%', '83.28%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.2979, Top-1 Accuracies: ['56.10%', '74.50%', '72.50%', '77.50%']
Epoch [19/25], phase: test, samples: 3000, Loss: 0.2942, Top-1 Accuracies: ['57.43%', '70.50%', '71.33%', '74.13%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.2803, Top-1 Accuracies: ['68.55%', '81.70%', '81.15%', '83.78%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.2886, Top-1 Accuracies: ['62.90%', '82.30%', '80.20%', '84.20%']
Epoch [20/25], phase: test, samples: 3000, Loss: 0.2847, Top-1 Accuracies: ['63.37%', '80.17%', '78.87%', '81.53%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.2798, Top-1 Accuracies: ['69.20%', '82.67%', '81.03%', '84.12%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.2876, Top-1 Accuracies: ['62.40%', '84.10%', '82.30%', '84.90%']
Epoch [21/25], phase: test, samples: 3000, Loss: 0.2844, Top-1 Accuracies: ['61.97%', '80.67%', '80.27%', '81.77%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.2800, Top-1 Accuracies: ['68.00%', '82.40%', '81.17%', '84.67%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.2883, Top-1 Accuracies: ['63.90%', '83.10%', '80.00%', '83.40%']
Epoch [22/25], phase: test, samples: 3000, Loss: 0.2844, Top-1 Accuracies: ['65.13%', '79.70%', '78.90%', '80.90%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.2797, Top-1 Accuracies: ['68.95%', '81.95%', '82.53%', '83.80%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.2863, Top-1 Accuracies: ['65.30%', '83.30%', '86.00%', '83.00%']
Epoch [23/25], phase: test, samples: 3000, Loss: 0.2827, Top-1 Accuracies: ['65.00%', '81.20%', '83.13%', '80.67%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.2795, Top-1 Accuracies: ['68.80%', '81.62%', '84.03%', '83.43%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.2848, Top-1 Accuracies: ['65.90%', '84.60%', '87.00%', '84.30%']
Epoch [24/25], phase: test, samples: 3000, Loss: 0.2810, Top-1 Accuracies: ['66.23%', '82.57%', '85.27%', '81.37%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.2789, Top-1 Accuracies: ['68.62%', '82.47%', '85.22%', '83.53%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.2854, Top-1 Accuracies: ['64.60%', '84.80%', '87.40%', '83.30%']
Epoch [25/25], phase: test, samples: 3000, Loss: 0.2818, Top-1 Accuracies: ['64.37%', '82.40%', '85.43%', '80.90%']
Elapsed time: 72.57933807373047 seconds
weight saved as: BASELINE.pt
Training model: BASELINE
Total parameters: 4,845,196
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3617, Top-1 Accuracies: ['14.05%', '11.47%', '12.40%', '11.28%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.3689, Top-1 Accuracies: ['15.40%', '11.30%', '15.70%', '14.60%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.3498, Top-1 Accuracies: ['24.77%', '19.65%', '23.03%', '23.65%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.3527, Top-1 Accuracies: ['31.80%', '19.90%', '28.40%', '27.70%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.3387, Top-1 Accuracies: ['36.35%', '24.35%', '33.60%', '34.25%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.3615, Top-1 Accuracies: ['22.20%', '17.70%', '21.10%', '20.50%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.3302, Top-1 Accuracies: ['45.82%', '27.65%', '38.35%', '44.57%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.3602, Top-1 Accuracies: ['22.90%', '15.80%', '19.20%', '28.80%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.3237, Top-1 Accuracies: ['51.82%', '30.45%', '42.70%', '52.18%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.3327, Top-1 Accuracies: ['51.10%', '27.40%', '44.00%', '52.90%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.3163, Top-1 Accuracies: ['58.23%', '33.12%', '48.90%', '61.27%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.3226, Top-1 Accuracies: ['61.20%', '33.10%', '50.90%', '61.90%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.3116, Top-1 Accuracies: ['60.90%', '34.92%', '52.80%', '67.00%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.3182, Top-1 Accuracies: ['63.50%', '33.70%', '54.30%', '67.10%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.3099, Top-1 Accuracies: ['62.28%', '36.95%', '53.92%', '67.50%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.3167, Top-1 Accuracies: ['64.70%', '35.70%', '54.00%', '68.70%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.3070, Top-1 Accuracies: ['63.45%', '38.55%', '56.62%', '70.97%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.3121, Top-1 Accuracies: ['65.80%', '37.90%', '59.60%', '75.50%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.3060, Top-1 Accuracies: ['63.50%', '40.45%', '58.70%', '70.93%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.3117, Top-1 Accuracies: ['65.50%', '38.20%', '59.60%', '74.90%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.3037, Top-1 Accuracies: ['65.20%', '41.27%', '61.55%', '72.52%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.3129, Top-1 Accuracies: ['65.90%', '37.30%', '60.80%', '71.40%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.3010, Top-1 Accuracies: ['67.15%', '43.38%', '63.65%', '75.02%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.3166, Top-1 Accuracies: ['63.40%', '34.50%', '55.20%', '70.10%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.3005, Top-1 Accuracies: ['67.45%', '42.65%', '65.85%', '74.85%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.3054, Top-1 Accuracies: ['69.40%', '42.30%', '67.90%', '77.80%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.2989, Top-1 Accuracies: ['68.77%', '44.00%', '66.62%', '76.62%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.3051, Top-1 Accuracies: ['69.10%', '42.90%', '69.80%', '77.10%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.2986, Top-1 Accuracies: ['68.55%', '44.27%', '66.80%', '77.20%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.3176, Top-1 Accuracies: ['57.40%', '39.20%', '57.00%', '66.70%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.2981, Top-1 Accuracies: ['68.17%', '45.20%', '67.42%', '77.38%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.3085, Top-1 Accuracies: ['67.50%', '41.20%', '64.70%', '74.90%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.2969, Top-1 Accuracies: ['69.55%', '45.62%', '69.55%', '77.65%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.3037, Top-1 Accuracies: ['69.20%', '44.90%', '70.40%', '79.70%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.2972, Top-1 Accuracies: ['68.67%', '45.73%', '68.58%', '78.15%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.3030, Top-1 Accuracies: ['69.90%', '44.00%', '71.10%', '80.30%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.2966, Top-1 Accuracies: ['69.08%', '46.48%', '69.53%', '78.25%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.3049, Top-1 Accuracies: ['69.10%', '43.00%', '67.50%', '79.90%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.2956, Top-1 Accuracies: ['69.05%', '46.73%', '70.45%', '79.90%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.3037, Top-1 Accuracies: ['67.30%', '44.50%', '70.80%', '80.40%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.2948, Top-1 Accuracies: ['71.83%', '46.80%', '71.08%', '79.30%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.3030, Top-1 Accuracies: ['71.70%', '43.60%', '69.70%', '79.60%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.2938, Top-1 Accuracies: ['73.47%', '47.30%', '71.15%', '80.12%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.3006, Top-1 Accuracies: ['76.20%', '45.20%', '70.70%', '80.60%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.2934, Top-1 Accuracies: ['75.12%', '47.25%', '70.80%', '80.30%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.3021, Top-1 Accuracies: ['75.30%', '43.60%', '70.40%', '78.80%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.2934, Top-1 Accuracies: ['75.33%', '47.20%', '71.20%', '79.95%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.3012, Top-1 Accuracies: ['73.90%', '43.90%', '72.70%', '80.30%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.2929, Top-1 Accuracies: ['75.05%', '47.10%', '71.75%', '81.08%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.3000, Top-1 Accuracies: ['74.80%', '46.40%', '72.00%', '81.10%']
Elapsed time: 58.91046595573425 seconds
Training model: BASELINE
Total parameters: 4,845,196
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3606, Top-1 Accuracies: ['13.43%', '14.37%', '13.12%', '12.00%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.3578, Top-1 Accuracies: ['28.10%', '26.20%', '26.30%', '21.00%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.3410, Top-1 Accuracies: ['31.47%', '28.65%', '30.35%', '30.90%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.3395, Top-1 Accuracies: ['40.90%', '35.70%', '37.30%', '36.30%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.3254, Top-1 Accuracies: ['42.80%', '40.48%', '41.88%', '46.55%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.3304, Top-1 Accuracies: ['38.80%', '48.60%', '43.30%', '47.90%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.3142, Top-1 Accuracies: ['46.92%', '52.42%', '49.58%', '58.60%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.3153, Top-1 Accuracies: ['52.80%', '55.40%', '57.70%', '61.50%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.3053, Top-1 Accuracies: ['51.23%', '60.15%', '58.33%', '66.15%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.3092, Top-1 Accuracies: ['53.60%', '60.40%', '65.00%', '67.70%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.3003, Top-1 Accuracies: ['52.60%', '64.35%', '64.55%', '70.40%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.3048, Top-1 Accuracies: ['54.90%', '67.90%', '68.10%', '69.10%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.2969, Top-1 Accuracies: ['55.83%', '68.10%', '66.55%', '72.00%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.3045, Top-1 Accuracies: ['56.40%', '68.80%', '67.00%', '68.20%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.2953, Top-1 Accuracies: ['58.55%', '69.25%', '67.50%', '72.58%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.3026, Top-1 Accuracies: ['56.40%', '68.90%', '70.10%', '71.30%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.2931, Top-1 Accuracies: ['60.75%', '71.92%', '68.92%', '73.02%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.3012, Top-1 Accuracies: ['58.70%', '71.60%', '70.80%', '70.00%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.2917, Top-1 Accuracies: ['61.10%', '72.40%', '71.85%', '73.72%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.2993, Top-1 Accuracies: ['60.00%', '71.50%', '75.50%', '70.60%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.2906, Top-1 Accuracies: ['62.25%', '72.92%', '73.83%', '73.65%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.2977, Top-1 Accuracies: ['61.80%', '72.70%', '76.20%', '71.40%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.2896, Top-1 Accuracies: ['61.98%', '74.15%', '74.88%', '74.55%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.2975, Top-1 Accuracies: ['62.40%', '73.20%', '76.30%', '71.40%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.2898, Top-1 Accuracies: ['62.78%', '73.83%', '74.55%', '73.95%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.2978, Top-1 Accuracies: ['62.40%', '72.40%', '76.00%', '70.60%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.2895, Top-1 Accuracies: ['63.38%', '73.58%', '74.83%', '74.10%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.2976, Top-1 Accuracies: ['61.90%', '73.10%', '76.00%', '71.50%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.2893, Top-1 Accuracies: ['63.22%', '73.50%', '75.33%', '74.55%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.2966, Top-1 Accuracies: ['63.30%', '73.00%', '77.20%', '71.60%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.2889, Top-1 Accuracies: ['63.50%', '74.08%', '75.38%', '75.17%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.2966, Top-1 Accuracies: ['62.20%', '72.70%', '74.90%', '75.40%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.2881, Top-1 Accuracies: ['63.48%', '73.85%', '75.33%', '77.62%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.2957, Top-1 Accuracies: ['62.60%', '73.20%', '76.60%', '76.60%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.2883, Top-1 Accuracies: ['63.20%', '73.88%', '75.10%', '77.50%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.2961, Top-1 Accuracies: ['62.40%', '72.80%', '76.20%', '75.40%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.2890, Top-1 Accuracies: ['62.18%', '73.65%', '74.22%', '77.33%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.2982, Top-1 Accuracies: ['60.50%', '71.90%', '74.20%', '73.80%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.2887, Top-1 Accuracies: ['62.20%', '73.65%', '74.92%', '77.95%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.2961, Top-1 Accuracies: ['63.80%', '73.30%', '74.30%', '76.20%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.2882, Top-1 Accuracies: ['63.42%', '73.72%', '74.80%', '78.00%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.2981, Top-1 Accuracies: ['60.80%', '71.40%', '75.40%', '72.90%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.2878, Top-1 Accuracies: ['63.80%', '73.95%', '75.52%', '77.83%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.2956, Top-1 Accuracies: ['61.50%', '73.80%', '76.30%', '76.70%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.2873, Top-1 Accuracies: ['64.20%', '74.42%', '75.62%', '78.57%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.2946, Top-1 Accuracies: ['64.00%', '73.70%', '77.90%', '76.70%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.2872, Top-1 Accuracies: ['64.35%', '74.35%', '75.75%', '78.67%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.2942, Top-1 Accuracies: ['63.90%', '73.90%', '77.90%', '77.20%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.2861, Top-1 Accuracies: ['67.42%', '74.65%', '76.08%', '78.57%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.2945, Top-1 Accuracies: ['65.50%', '73.50%', '76.90%', '76.40%']
Elapsed time: 59.257035970687866 seconds
Training model: SimpleCNN
Total parameters: 12,676,108
Learning rate=0.001
Training model: SimpleCNN
Total parameters: 12,676,108
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3686, Top-1 Accuracies: ['5.40%', '5.22%', '6.33%', '6.73%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '5.40%', '5.60%', '5.60%']
Epoch [1/25], phase: test, samples: 3000, Loss: 0.3690, Top-1 Accuracies: ['6.47%', '5.50%', '5.47%', '5.20%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.3675, Top-1 Accuracies: ['6.45%', '5.62%', '6.25%', '6.40%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.3767, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [2/25], phase: test, samples: 3000, Loss: 0.3692, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.3674, Top-1 Accuracies: ['6.65%', '6.25%', '6.25%', '6.40%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [3/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [4/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [5/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [6/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [7/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [8/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [9/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [10/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [11/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [12/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [13/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [14/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [15/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [16/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [17/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [18/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
